"Station Name","ROUYN-NORANDA A"
"Province","QUEBEC"
"Current Station Operator","NAV Canada"
"Latitude","48.21"
"Longitude","-78.84"
"Elevation","301.10"
"Climate Identifier","7086719"
"WMO Identifier",""
"TC Identifier","YUY"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp","Temp Flag","Dew Point Temp","Dew Point Temp Flag","Rel Hum","Rel Hum Flag","Wind Dir","Wind Dir Flag","Wind Spd","Wind Spd Flag","Visibility","Visibility Flag","Stn Press","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-13 05:00","2018","06","13","05:00","16.1","","12.4","","79","","19","","4","","24.1","","97.06","","","","","","NA"
"2018-06-13 06:00","2018","06","13","06:00","17.8","","12.2","","70","","21","","10","","24.1","","97.00","","","","","","NA"
"2018-06-13 07:00","2018","06","13","07:00","17.8","","12.8","","72","","17","","9","","24.1","","96.97","","","","","","Mostly Cloudy"
"2018-06-13 08:00","2018","06","13","08:00","18.7","","13.6","","72","","22","","16","","24.1","","96.98","","","","","","NA"
"2018-06-13 09:00","2018","06","13","09:00","15.4","","14.7","","95","","17","","7","","6.4","","96.92","","","","","","Rain Showers,Fog"
"2018-06-13 10:00","2018","06","13","10:00","15.9","","15.4","","96","","14","","8","","16.1","","96.79","","","","","","Rain Showers"
"2018-06-13 11:00","2018","06","13","11:00","15.7","","15.5","","99","","13","","10","","4.0","","96.79","","","","","","Rain Showers,Fog"
"2018-06-13 12:00","2018","06","13","12:00","16.1","","15.7","","98","","7","","12","","8.1","","96.63","","","","","","Rain Showers,Fog"
"2018-06-13 13:00","2018","06","13","13:00","16.4","","15.7","","95","","14","","9","","24.1","","96.51","","","","","","Rain Showers"
"2018-06-13 14:00","2018","06","13","14:00","18.2","","16.9","","92","","11","","8","","19.3","","96.45","","","","","","NA"
"2018-06-13 15:00","2018","06","13","15:00","21.0","","17.1","","78","","20","","20","","24.1","","96.31","","26","","","","NA"
"2018-06-13 16:00","2018","06","13","16:00","20.6","","16.4","","77","","24","","14","","24.1","","96.29","","25","","","","Cloudy"
"2018-06-13 17:00","2018","06","13","17:00","19.7","","16.1","","79","","33","","7","","24.1","","96.23","","","","","","NA"
"2018-06-13 18:00","2018","06","13","18:00","17.0","","16.7","","98","","25","","11","","24.1","","96.24","","","","","","NA"
"2018-06-13 19:00","2018","06","13","19:00","16.9","","16.2","","96","","27","","8","","24.1","","96.21","","","","","","Cloudy"
"2018-06-13 20:00","2018","06","13","20:00","14.3","","13.6","","96","","26","","16","","24.1","","96.29","","","","","","NA"
"2018-06-13 21:00","2018","06","13","21:00","13.4","","13.0","","97","","25","","9","","24.1","","96.33","","","","","","Drizzle"
"2018-06-13 22:00","2018","06","13","22:00","13.4","","13.2","","98","","29","","4","","24.1","","96.34","","","","","","Rain Showers"
"2018-06-13 23:00","2018","06","13","23:00","14.2","","14.0","","99","","2","","21","","4.8","","96.44","","","","","","Rain Showers,Fog"
"2018-06-14 00:00","2018","06","14","00:00","13.5","","13.2","","98","","1","","16","","16.1","","96.57","","","","","","Rain Showers"
"2018-06-14 01:00","2018","06","14","01:00","11.5","","10.9","","96","","35","","20","","16.1","","96.71","","","","","","Rain"
"2018-06-14 02:00","2018","06","14","02:00","10.4","","9.7","","95","","36","","23","","16.1","","96.86","","","","","","Rain"
"2018-06-14 03:00","2018","06","14","03:00","10.3","","9.6","","95","","35","","20","","16.1","","96.95","","","","","","Rain"
"2018-06-14 04:00","2018","06","14","04:00","10.4","","9.5","","94","","35","","17","","24.1","","97.01","","","","","","Cloudy"
"2018-06-14 05:00","2018","06","14","05:00","10.6","","9.7","","94","","34","","17","","24.1","","97.15","","","","","","Rain"
"2018-06-14 06:00","2018","06","14","06:00","10.7","","9.5","","92","","34","","14","","24.1","","97.27","","","","","","NA"
"2018-06-14 07:00","2018","06","14","07:00","10.6","","9.3","","92","","33","","16","","24.1","","97.37","","","","","","Cloudy"
"2018-06-14 08:00","2018","06","14","08:00","10.4","","9.5","","94","","33","","16","","24.1","","97.47","","","","","","Rain"
"2018-06-14 09:00","2018","06","14","09:00","10.9","","9.5","","91","","34","","13","","24.1","","97.56","","","","","","NA"
"2018-06-14 10:00","2018","06","14","10:00","12.5","","10.2","","86","","34","","15","","24.1","","97.60","","","","","","Mostly Cloudy"
"2018-06-14 11:00","2018","06","14","11:00","14.3","","11.1","","81","","35","","13","","24.1","","97.66","","","","","","NA"
"2018-06-14 12:00","2018","06","14","12:00","16.6","","10.9","","69","","34","","23","","24.1","","97.68","","","","","","NA"
"2018-06-14 13:00","2018","06","14","13:00","16.3","","10.7","","69","","32","","20","","24.1","","97.69","","","","","","Mostly Cloudy"
"2018-06-14 14:00","2018","06","14","14:00","17.1","","10.7","","66","","31","","16","","24.1","","97.73","","","","","","NA"
"2018-06-14 15:00","2018","06","14","15:00","18.5","","10.9","","61","","31","","11","","24.1","","97.74","","","","","","NA"
"2018-06-14 16:00","2018","06","14","16:00","19.4","","9.8","","53","","32","","12","","24.1","","97.74","","","","","","Mostly Cloudy"
"2018-06-14 17:00","2018","06","14","17:00","20.8","","8.1","","43","","34","","16","","24.1","","97.75","","","","","","NA"
"2018-06-14 18:00","2018","06","14","18:00","20.2","","8.5","","46","","32","","21","","24.1","","97.77","","","","","","NA"
"2018-06-14 19:00","2018","06","14","19:00","19.1","","8.1","","49","","31","","18","","24.1","","97.77","","","","","","Mainly Clear"
"2018-06-14 20:00","2018","06","14","20:00","17.2","","7.5","","53","","30","","13","","24.1","","97.81","","","","","","NA"
"2018-06-14 21:00","2018","06","14","21:00","15.2","","7.6","","60","","30","","8","","24.1","","97.86","","","","","","NA"
"2018-06-14 22:00","2018","06","14","22:00","14.0","","8.0","","67","","31","","7","","24.1","","97.91","","","","","","Clear"
"2018-06-14 23:00","2018","06","14","23:00","11.4","","7.7","","78","","36","","3","","24.1","","97.97","","","","","","NA"
"2018-06-15 00:00","2018","06","15","00:00","9.6","","8.0","","90","","33","","6","","24.1","","98.01","","","","","","NA"
"2018-06-15 01:00","2018","06","15","01:00","10.8","","5.3","","69","","36","","7","","24.1","","98.04","","","","","","Clear"
"2018-06-15 02:00","2018","06","15","02:00","6.2","","4.8","","91","","36","","1","","24.1","","98.05","","","","","","NA"
"2018-06-15 03:00","2018","06","15","03:00","4.5","","3.3","","92","","26","","4","","24.1","","98.08","","","","","","NA"
"2018-06-15 04:00","2018","06","15","04:00","3.8","","3.0","","94","","36","","1","","24.1","","98.14","","","","","","Mainly Clear"
"2018-06-15 05:00","2018","06","15","05:00","3.3","","2.3","","93","","36","","1","","24.1","","98.19","","","","","","NA"
"2018-06-15 06:00","2018","06","15","06:00","8.2","","5.1","","81","","36","","2","","24.1","","98.22","","","","","","NA"
"2018-06-15 07:00","2018","06","15","07:00","12.2","","4.7","","60","","33","","12","","24.1","","98.28","","","","","","Clear"
"2018-06-15 08:00","2018","06","15","08:00","14.7","","3.8","","48","","2","","7","","24.1","","98.21","","","","","","NA"
"2018-06-15 09:00","2018","06","15","09:00","16.9","","4.0","","42","","31","","9","","24.1","","98.18","","","","","","NA"
"2018-06-15 10:00","2018","06","15","10:00","18.1","","1.2","","32","","4","","10","","24.1","","98.09","","","","","","Mainly Clear"
"2018-06-15 11:00","2018","06","15","11:00","19.2","","2.4","","32","","27","","17","","24.1","","98.12","","","","","","NA"
"2018-06-15 12:00","2018","06","15","12:00","20.0","","2.0","","30","","28","","14","","24.1","","98.14","","","","","","NA"
"2018-06-15 13:00","2018","06","15","13:00","21.7","","1.8","","27","","28","","11","","24.1","","98.09","","","","","","Mostly Cloudy"
"2018-06-15 14:00","2018","06","15","14:00","22.2","","2.8","","27","","32","","13","","24.1","","98.07","","","","","","NA"
"2018-06-15 15:00","2018","06","15","15:00","22.9","","4.9","","31","","32","","9","","24.1","","98.04","","","","","","NA"
"2018-06-15 16:00","2018","06","15","16:00","23.3","","0.4","","22","","34","","10","","24.1","","97.98","","","","","","Mainly Clear"
"2018-06-15 17:00","2018","06","15","17:00","23.6","","3.1","","26","","33","","9","","24.1","","97.94","","","","","","NA"
"2018-06-15 18:00","2018","06","15","18:00","23.2","","2.2","","25","","31","","7","","24.1","","97.90","","","","","","NA"
"2018-06-15 19:00","2018","06","15","19:00","22.5","","4.2","","30","","32","","7","","24.1","","97.89","","","","","","Mainly Clear"
"2018-06-15 20:00","2018","06","15","20:00","19.2","","7.3","","46","","36","","3","","24.1","","97.87","","","","","","NA"
"2018-06-15 21:00","2018","06","15","21:00","14.3","","8.8","","69","","36","","2","","24.1","","97.87","","","","","","NA"
"2018-06-15 22:00","2018","06","15","22:00","10.9","","6.3","","73","","36","","3","","24.1","","97.88","","","","","","Mainly Clear"
"2018-06-15 23:00","2018","06","15","23:00","10.2","","6.0","","75","","23","","3","","24.1","","97.89","","","","","","NA"
"2018-06-16 00:00","2018","06","16","00:00","9.4","","6.0","","79","","19","","4","","24.1","","97.90","","","","","","NA"
"2018-06-16 01:00","2018","06","16","01:00","9.7","","6.8","","82","","36","","2","","24.1","","97.91","","","","","","Mainly Clear"
"2018-06-16 02:00","2018","06","16","02:00","9.6","","6.8","","82","","18","","4","","24.1","","97.91","","","","","","NA"
"2018-06-16 03:00","2018","06","16","03:00","10.2","","7.1","","81","","19","","5","","24.1","","97.88","","","","","","NA"
"2018-06-16 04:00","2018","06","16","04:00","8.4","","7.1","","91","","36","","2","","24.1","","97.89","","","","","","Mostly Cloudy"
"2018-06-16 05:00","2018","06","16","05:00","11.3","","7.5","","77","","18","","6","","24.1","","97.91","","","","","","NA"
"2018-06-16 06:00","2018","06","16","06:00","12.2","","8.6","","78","","19","","4","","24.1","","97.94","","","","","","NA"
"2018-06-16 07:00","2018","06","16","07:00","14.9","","10.6","","75","","23","","9","","24.1","","97.96","","","","","","Mostly Cloudy"
"2018-06-16 08:00","2018","06","16","08:00","17.1","","11.4","","69","","23","","9","","24.1","","97.95","","","","","","NA"
"2018-06-16 09:00","2018","06","16","09:00","21.2","","12.0","","55","","27","","8","","24.1","","97.91","","","","","","NA"
"2018-06-16 10:00","2018","06","16","10:00","22.9","","12.5","","51","","23","","9","","24.1","","97.89","","25","","","","Mainly Clear"
"2018-06-16 11:00","2018","06","16","11:00","25.1","","13.5","","48","","27","","15","","24.1","","97.85","","28","","","","NA"
"2018-06-16 12:00","2018","06","16","12:00","26.0","","10.9","","38","","22","","13","","24.1","","97.79","","28","","","","NA"
"2018-06-16 13:00","2018","06","16","13:00","27.3","","9.7","","33","","23","","18","","24.1","","97.72","","28","","","","Mainly Clear"
"2018-06-16 14:00","2018","06","16","14:00","27.7","","10.1","","33","","23","","20","","24.1","","97.67","","29","","","","NA"
"2018-06-16 15:00","2018","06","16","15:00","27.8","","9.1","","30","","24","","25","","24.1","","97.64","","29","","","","NA"
"2018-06-16 16:00","2018","06","16","16:00","27.6","","11.7","","37","","25","","28","","24.1","","97.66","","30","","","","Clear"
"2018-06-16 17:00","2018","06","16","17:00","27.4","","13.6","","42","","25","","17","","24.1","","97.71","","31","","","","NA"
"2018-06-16 18:00","2018","06","16","18:00","27.5","","14.0","","43","","23","","16","","24.1","","97.72","","31","","","","NA"
"2018-06-16 19:00","2018","06","16","19:00","26.2","","14.4","","48","","21","","14","","24.1","","97.67","","30","","","","Mostly Cloudy"
"2018-06-16 20:00","2018","06","16","20:00","24.4","","14.6","","54","","20","","14","","24.1","","97.68","","28","","","","NA"
"2018-06-16 21:00","2018","06","16","21:00","23.6","","14.8","","57","","21","","13","","24.1","","97.70","","27","","","","NA"
"2018-06-16 22:00","2018","06","16","22:00","22.7","","14.4","","59","","20","","17","","24.1","","97.63","","26","","","","Mostly Cloudy"
"2018-06-16 23:00","2018","06","16","23:00","22.1","","14.3","","61","","21","","16","","24.1","","97.64","","26","","","","NA"
"2018-06-17 00:00","2018","06","17","00:00","21.2","","14.7","","66","","22","","13","","24.1","","97.65","","25","","","","NA"
"2018-06-17 01:00","2018","06","17","01:00","20.2","","15.0","","72","","23","","18","","24.1","","97.69","","","","","","Mainly Clear"
"2018-06-17 02:00","2018","06","17","02:00","19.3","","15.4","","78","","22","","13","","24.1","","97.68","","","","","","NA"
"2018-06-17 03:00","2018","06","17","03:00","18.5","","15.6","","83","","21","","8","","24.1","","97.64","","","","","","NA"
"2018-06-17 04:00","2018","06","17","04:00","17.0","","15.3","","90","","23","","9","","24.1","","97.69","","","","","","Mainly Clear"
"2018-06-17 05:00","2018","06","17","05:00","18.1","","16.0","","88","","22","","10","","24.1","","97.80","","","","","","NA"
